price,quantity,order_month,order_day,order_hour,shipping_delay_days,Cluster,Segment_Label
332.35,1,3,15,14,6,0,High-Value Customers (Delayed Shipping)
196.01,6,3,15,14,4,8,Heavy Bulk Buyers
327.57,3,3,15,14,2,6,High-Value Fast Delivery Customers
111.12,1,3,15,14,5,1,Low-Value Occasional Buyers
322.36,5,3,16,14,7,2,Bulk Buyers (High Quantity)
448.08,1,3,16,14,3,6,High-Value Fast Delivery Customers
238.95,4,3,16,14,3,8,Heavy Bulk Buyers
490.52,1,3,16,14,1,6,High-Value Fast Delivery Customers
192.08,4,3,16,14,7,8,Heavy Bulk Buyers
128.67,1,3,16,14,5,1,Low-Value Occasional Buyers
414.97,1,3,16,14,5,0,High-Value Customers (Delayed Shipping)
251.43,2,3,16,14,7,0,High-Value Customers (Delayed Shipping)
470.44,3,3,16,14,3,6,High-Value Fast Delivery Customers
87.52,4,3,16,14,2,8,Heavy Bulk Buyers
269.27,4,3,16,14,3,8,Heavy Bulk Buyers
164.5,1,3,16,14,3,4,Mid-Value Fast Delivery Customers
161.62,1,3,16,14,1,4,Mid-Value Fast Delivery Customers
113.25,2,3,16,14,5,1,Low-Value Occasional Buyers
177.07,2,3,16,14,1,4,Mid-Value Fast Delivery Customers
114.62,2,3,16,14,4,1,Low-Value Occasional Buyers
462.0,1,3,16,14,6,0,High-Value Customers (Delayed Shipping)
186.95,3,3,16,14,5,1,Low-Value Occasional Buyers
6.33,1,3,16,14,1,4,Mid-Value Fast Delivery Customers
471.76,2,3,16,14,3,6,High-Value Fast Delivery Customers
287.43,5,3,16,14,5,8,Heavy Bulk Buyers
54.29,2,3,16,14,2,4,Mid-Value Fast Delivery Customers
228.28,3,3,16,14,3,4,Mid-Value Fast Delivery Customers
12.44,1,3,16,14,6,1,Low-Value Occasional Buyers
189.06,3,3,17,14,3,4,Mid-Value Fast Delivery Customers
181.17,1,3,17,14,7,1,Low-Value Occasional Buyers
224.96,1,3,17,14,6,0,High-Value Customers (Delayed Shipping)
434.67,2,3,17,14,2,6,High-Value Fast Delivery Customers
249.77,2,3,17,14,6,0,High-Value Customers (Delayed Shipping)
293.89,1,3,17,14,6,0,High-Value Customers (Delayed Shipping)
202.35,2,3,17,14,7,1,Low-Value Occasional Buyers
60.3,5,3,17,14,7,8,Heavy Bulk Buyers
215.61,4,3,17,14,5,8,Heavy Bulk Buyers
457.34,1,3,17,14,2,6,High-Value Fast Delivery Customers
342.1,1,3,17,14,2,6,High-Value Fast Delivery Customers
177.46,4,3,17,14,6,8,Heavy Bulk Buyers
246.94,1,3,17,14,1,4,Mid-Value Fast Delivery Customers
255.32,1,3,17,14,6,0,High-Value Customers (Delayed Shipping)
135.72,2,3,17,14,2,4,Mid-Value Fast Delivery Customers
423.46,1,3,17,14,1,6,High-Value Fast Delivery Customers
93.42,1,3,17,14,5,1,Low-Value Occasional Buyers
94.32,2,3,17,14,5,1,Low-Value Occasional Buyers
265.08,2,3,17,14,4,0,High-Value Customers (Delayed Shipping)
464.71,1,3,17,14,6,0,High-Value Customers (Delayed Shipping)
151.14,1,3,17,14,4,4,Mid-Value Fast Delivery Customers
156.89,2,3,17,14,2,4,Mid-Value Fast Delivery Customers
105.41,1,3,17,14,1,4,Mid-Value Fast Delivery Customers
197.27,1,3,17,14,2,4,Mid-Value Fast Delivery Customers
434.24,2,3,17,14,1,6,High-Value Fast Delivery Customers
105.14,1,3,18,14,5,1,Low-Value Occasional Buyers
140.43,1,3,18,14,6,1,Low-Value Occasional Buyers
448.54,1,3,18,14,6,0,High-Value Customers (Delayed Shipping)
126.25,3,3,18,14,1,4,Mid-Value Fast Delivery Customers
410.55,5,3,18,14,5,8,Heavy Bulk Buyers
311.1,2,3,18,14,7,0,High-Value Customers (Delayed Shipping)
156.41,5,3,18,14,1,8,Heavy Bulk Buyers
399.54,3,3,18,14,7,0,High-Value Customers (Delayed Shipping)
83.54,1,3,18,14,4,4,Mid-Value Fast Delivery Customers
175.15,2,3,18,14,2,4,Mid-Value Fast Delivery Customers
482.86,3,3,18,14,4,0,High-Value Customers (Delayed Shipping)
267.94,2,3,18,14,3,4,Mid-Value Fast Delivery Customers
487.18,2,3,18,14,2,6,High-Value Fast Delivery Customers
488.98,1,3,18,14,6,0,High-Value Customers (Delayed Shipping)
424.64,2,3,18,14,3,6,High-Value Fast Delivery Customers
429.49,2,3,18,14,6,0,High-Value Customers (Delayed Shipping)
273.73,2,3,18,14,4,0,High-Value Customers (Delayed Shipping)
173.13,4,3,18,14,7,8,Heavy Bulk Buyers
355.28,2,3,18,14,1,6,High-Value Fast Delivery Customers
215.04,2,3,18,14,4,4,Mid-Value Fast Delivery Customers
137.71,1,3,18,14,1,4,Mid-Value Fast Delivery Customers
366.43,4,3,18,14,2,8,Heavy Bulk Buyers
225.57,3,3,18,14,5,0,High-Value Customers (Delayed Shipping)
403.9,1,3,19,14,2,6,High-Value Fast Delivery Customers
120.76,2,3,19,14,1,4,Mid-Value Fast Delivery Customers
63.64,1,3,19,14,7,1,Low-Value Occasional Buyers
199.49,1,3,19,14,1,4,Mid-Value Fast Delivery Customers
288.27,2,3,19,14,4,0,High-Value Customers (Delayed Shipping)
330.59,1,3,19,14,4,0,High-Value Customers (Delayed Shipping)
348.68,2,3,19,14,5,0,High-Value Customers (Delayed Shipping)
171.9,2,3,19,14,7,1,Low-Value Occasional Buyers
301.54,3,3,19,14,4,0,High-Value Customers (Delayed Shipping)
181.28,2,3,19,14,1,4,Mid-Value Fast Delivery Customers
419.21,2,3,19,14,3,6,High-Value Fast Delivery Customers
438.03,5,3,19,14,2,8,Heavy Bulk Buyers
283.0,2,3,19,14,1,4,Mid-Value Fast Delivery Customers
165.06,4,3,19,14,2,8,Heavy Bulk Buyers
272.7,2,3,19,14,3,4,Mid-Value Fast Delivery Customers
137.51,4,3,19,14,6,8,Heavy Bulk Buyers
304.15,1,3,19,14,7,0,High-Value Customers (Delayed Shipping)
303.26,1,3,19,14,5,0,High-Value Customers (Delayed Shipping)
23.68,2,3,19,14,3,4,Mid-Value Fast Delivery Customers
224.95,1,3,19,14,2,4,Mid-Value Fast Delivery Customers
300.8,2,3,19,14,1,4,Mid-Value Fast Delivery Customers
454.6,3,3,19,14,5,0,High-Value Customers (Delayed Shipping)
414.61,1,3,19,14,5,0,High-Value Customers (Delayed Shipping)
464.95,1,3,20,14,7,0,High-Value Customers (Delayed Shipping)
443.02,3,3,20,14,6,0,High-Value Customers (Delayed Shipping)
89.14,1,3,20,14,5,1,Low-Value Occasional Buyers
66.48,5,3,20,14,1,8,Heavy Bulk Buyers
78.24,1,3,20,14,1,4,Mid-Value Fast Delivery Customers
306.46,1,3,20,14,6,0,High-Value Customers (Delayed Shipping)
44.02,2,3,20,14,5,1,Low-Value Occasional Buyers
192.41,3,3,20,14,2,4,Mid-Value Fast Delivery Customers
131.94,2,3,20,14,2,4,Mid-Value Fast Delivery Customers
87.98,1,3,20,14,6,1,Low-Value Occasional Buyers
392.74,2,3,20,14,1,6,High-Value Fast Delivery Customers
432.47,1,3,20,14,6,0,High-Value Customers (Delayed Shipping)
466.43,2,3,20,14,4,0,High-Value Customers (Delayed Shipping)
263.85,2,3,20,14,5,0,High-Value Customers (Delayed Shipping)
402.28,1,3,20,14,1,6,High-Value Fast Delivery Customers
329.19,4,3,20,14,7,0,High-Value Customers (Delayed Shipping)
146.39,6,3,20,14,7,8,Heavy Bulk Buyers
108.48,3,3,20,14,6,1,Low-Value Occasional Buyers
483.09,3,3,20,14,7,0,High-Value Customers (Delayed Shipping)
459.93,5,3,20,14,7,2,Bulk Buyers (High Quantity)
476.47,3,3,20,14,7,0,High-Value Customers (Delayed Shipping)
421.7,1,3,20,14,2,6,High-Value Fast Delivery Customers
389.48,3,3,20,14,2,6,High-Value Fast Delivery Customers
169.63,3,3,20,14,4,4,Mid-Value Fast Delivery Customers
169.53,1,3,20,14,1,4,Mid-Value Fast Delivery Customers
242.93,2,3,20,14,7,0,High-Value Customers (Delayed Shipping)
394.27,1,3,20,14,6,0,High-Value Customers (Delayed Shipping)
184.8,1,3,20,14,3,4,Mid-Value Fast Delivery Customers
356.54,1,3,20,14,4,0,High-Value Customers (Delayed Shipping)
71.53,3,3,21,14,5,1,Low-Value Occasional Buyers
333.49,1,3,21,14,4,0,High-Value Customers (Delayed Shipping)
100.8,2,3,21,14,5,4,Mid-Value Fast Delivery Customers
395.11,5,3,21,14,2,8,Heavy Bulk Buyers
187.1,4,3,21,14,2,8,Heavy Bulk Buyers
316.64,3,3,21,14,1,4,Mid-Value Fast Delivery Customers
388.57,1,3,21,14,6,0,High-Value Customers (Delayed Shipping)
368.99,3,3,21,14,6,0,High-Value Customers (Delayed Shipping)
8.82,1,3,21,14,5,4,Mid-Value Fast Delivery Customers
459.12,1,3,21,14,5,0,High-Value Customers (Delayed Shipping)
317.14,3,3,21,14,7,0,High-Value Customers (Delayed Shipping)
262.03,3,3,21,14,6,0,High-Value Customers (Delayed Shipping)
226.34,2,3,21,14,1,4,Mid-Value Fast Delivery Customers
497.79,2,3,21,14,1,6,High-Value Fast Delivery Customers
374.35,1,3,21,14,4,0,High-Value Customers (Delayed Shipping)
94.07,3,3,21,14,2,4,Mid-Value Fast Delivery Customers
81.54,2,3,21,14,6,1,Low-Value Occasional Buyers
391.35,1,3,21,14,2,6,High-Value Fast Delivery Customers
314.78,3,3,21,14,2,4,Mid-Value Fast Delivery Customers
138.67,2,3,21,14,7,1,Low-Value Occasional Buyers
89.56,1,3,21,14,4,4,Mid-Value Fast Delivery Customers
114.76,5,3,21,14,2,8,Heavy Bulk Buyers
265.54,1,3,21,14,3,4,Mid-Value Fast Delivery Customers
402.73,2,3,21,14,1,6,High-Value Fast Delivery Customers
492.1,1,3,21,14,1,6,High-Value Fast Delivery Customers
276.75,4,3,21,14,4,8,Heavy Bulk Buyers
387.56,1,3,21,14,1,6,High-Value Fast Delivery Customers
106.09,1,3,21,14,1,4,Mid-Value Fast Delivery Customers
154.26,2,3,21,14,1,4,Mid-Value Fast Delivery Customers
429.49,2,3,21,14,5,0,High-Value Customers (Delayed Shipping)
438.9,1,3,21,14,3,0,High-Value Customers (Delayed Shipping)
414.04,3,3,21,14,4,0,High-Value Customers (Delayed Shipping)
300.84,5,3,22,14,1,8,Heavy Bulk Buyers
237.56,1,3,22,14,2,4,Mid-Value Fast Delivery Customers
317.55,3,3,22,14,2,4,Mid-Value Fast Delivery Customers
416.35,1,3,22,14,4,0,High-Value Customers (Delayed Shipping)
396.97,1,3,22,14,4,0,High-Value Customers (Delayed Shipping)
145.83,1,3,22,14,2,4,Mid-Value Fast Delivery Customers
411.21,1,3,22,14,3,0,High-Value Customers (Delayed Shipping)
369.51,1,3,22,14,6,0,High-Value Customers (Delayed Shipping)
419.83,1,3,22,14,4,0,High-Value Customers (Delayed Shipping)
409.48,2,3,22,14,5,0,High-Value Customers (Delayed Shipping)
40.07,2,3,22,14,5,4,Mid-Value Fast Delivery Customers
128.83,2,3,22,14,2,4,Mid-Value Fast Delivery Customers
224.74,5,3,22,14,3,8,Heavy Bulk Buyers
184.94,1,3,22,14,7,0,High-Value Customers (Delayed Shipping)
481.97,2,3,22,14,2,6,High-Value Fast Delivery Customers
171.6,1,3,22,14,4,4,Mid-Value Fast Delivery Customers
50.39,1,3,22,14,1,4,Mid-Value Fast Delivery Customers
178.25,2,3,22,14,2,4,Mid-Value Fast Delivery Customers
66.36,1,3,22,14,3,4,Mid-Value Fast Delivery Customers
148.25,1,3,22,14,1,4,Mid-Value Fast Delivery Customers
85.76,4,3,22,14,7,8,Heavy Bulk Buyers
89.94,3,3,22,14,6,1,Low-Value Occasional Buyers
265.02,2,3,22,14,7,0,High-Value Customers (Delayed Shipping)
433.56,1,3,22,14,7,0,High-Value Customers (Delayed Shipping)
312.68,1,3,22,14,6,0,High-Value Customers (Delayed Shipping)
176.38,4,3,22,14,6,8,Heavy Bulk Buyers
309.5,3,3,22,14,3,4,Mid-Value Fast Delivery Customers
252.51,3,3,22,14,5,0,High-Value Customers (Delayed Shipping)
44.97,4,3,22,14,2,8,Heavy Bulk Buyers
411.83,1,3,23,14,5,0,High-Value Customers (Delayed Shipping)
207.64,5,3,23,14,7,8,Heavy Bulk Buyers
270.69,1,3,23,14,4,0,High-Value Customers (Delayed Shipping)
264.34,1,3,23,14,1,4,Mid-Value Fast Delivery Customers
380.13,7,3,23,14,6,8,Heavy Bulk Buyers
208.05,1,3,23,14,1,4,Mid-Value Fast Delivery Customers
338.75,1,3,23,14,7,0,High-Value Customers (Delayed Shipping)
342.35,1,3,23,14,5,0,High-Value Customers (Delayed Shipping)
436.73,2,3,23,14,6,0,High-Value Customers (Delayed Shipping)
85.06,2,3,23,14,5,4,Mid-Value Fast Delivery Customers
269.35,3,3,23,14,5,0,High-Value Customers (Delayed Shipping)
169.31,1,3,23,14,5,4,Mid-Value Fast Delivery Customers
429.31,2,3,23,14,2,6,High-Value Fast Delivery Customers
95.1,2,3,23,14,6,1,Low-Value Occasional Buyers
193.33,2,3,23,14,4,4,Mid-Value Fast Delivery Customers
484.69,1,3,23,14,6,0,High-Value Customers (Delayed Shipping)
414.64,7,3,23,14,6,8,Heavy Bulk Buyers
211.01,3,3,23,14,6,0,High-Value Customers (Delayed Shipping)
408.84,1,3,23,14,2,6,High-Value Fast Delivery Customers
125.3,2,3,23,14,2,4,Mid-Value Fast Delivery Customers
117.84,2,3,23,14,5,4,Mid-Value Fast Delivery Customers
153.51,3,3,23,14,2,4,Mid-Value Fast Delivery Customers
397.97,4,3,23,14,4,8,Heavy Bulk Buyers
143.75,1,3,23,14,3,4,Mid-Value Fast Delivery Customers
300.35,1,3,23,14,2,4,Mid-Value Fast Delivery Customers
186.05,1,3,23,14,1,4,Mid-Value Fast Delivery Customers
356.86,2,3,23,14,6,0,High-Value Customers (Delayed Shipping)
478.35,1,3,23,14,3,0,High-Value Customers (Delayed Shipping)
324.88,2,3,24,14,5,0,High-Value Customers (Delayed Shipping)
198.67,4,3,24,14,4,8,Heavy Bulk Buyers
105.23,3,3,24,14,3,4,Mid-Value Fast Delivery Customers
28.21,2,3,24,14,1,4,Mid-Value Fast Delivery Customers
136.69,2,3,24,14,7,0,High-Value Customers (Delayed Shipping)
61.39,1,3,24,14,1,4,Mid-Value Fast Delivery Customers
161.19,5,3,24,14,4,8,Heavy Bulk Buyers
59.54,2,3,24,14,6,3,Low-Value Late-Season Buyers
60.42,2,3,24,14,1,4,Mid-Value Fast Delivery Customers
480.71,1,3,24,14,6,0,High-Value Customers (Delayed Shipping)
452.88,3,3,24,14,2,6,High-Value Fast Delivery Customers
455.75,2,3,24,14,4,0,High-Value Customers (Delayed Shipping)
112.76,3,3,24,14,7,0,High-Value Customers (Delayed Shipping)
330.15,1,3,24,14,6,0,High-Value Customers (Delayed Shipping)
258.55,2,3,24,14,1,4,Mid-Value Fast Delivery Customers
216.76,1,3,24,14,5,0,High-Value Customers (Delayed Shipping)
221.83,1,3,24,14,6,0,High-Value Customers (Delayed Shipping)
341.56,1,3,24,14,2,4,Mid-Value Fast Delivery Customers
481.82,3,3,24,14,4,0,High-Value Customers (Delayed Shipping)
74.79,2,3,24,14,7,3,Low-Value Late-Season Buyers
461.89,1,3,25,14,3,0,High-Value Customers (Delayed Shipping)
442.1,4,3,25,14,5,0,High-Value Customers (Delayed Shipping)
32.37,4,3,25,14,3,8,Heavy Bulk Buyers
28.98,3,3,25,14,5,4,Mid-Value Fast Delivery Customers
162.98,3,3,25,14,1,4,Mid-Value Fast Delivery Customers
141.63,1,3,25,14,1,4,Mid-Value Fast Delivery Customers
255.08,3,3,25,14,5,0,High-Value Customers (Delayed Shipping)
172.6,2,3,25,14,6,0,High-Value Customers (Delayed Shipping)
219.49,2,3,25,14,2,4,Mid-Value Fast Delivery Customers
353.89,1,3,25,14,6,0,High-Value Customers (Delayed Shipping)
332.75,2,3,25,14,2,4,Mid-Value Fast Delivery Customers
196.8,3,3,25,14,4,4,Mid-Value Fast Delivery Customers
187.94,1,3,25,14,6,0,High-Value Customers (Delayed Shipping)
127.04,4,3,25,14,3,8,Heavy Bulk Buyers
226.58,1,3,25,14,6,0,High-Value Customers (Delayed Shipping)
18.59,3,3,25,14,7,3,Low-Value Late-Season Buyers
110.87,2,3,25,14,4,4,Mid-Value Fast Delivery Customers
94.94,2,3,25,14,6,3,Low-Value Late-Season Buyers
271.32,1,3,25,14,7,0,High-Value Customers (Delayed Shipping)
69.89,4,3,25,14,6,8,Heavy Bulk Buyers
50.11,1,3,25,14,4,4,Mid-Value Fast Delivery Customers
372.66,2,3,25,14,2,4,Mid-Value Fast Delivery Customers
98.91,3,3,25,14,1,4,Mid-Value Fast Delivery Customers
328.06,1,3,25,14,1,4,Mid-Value Fast Delivery Customers
380.4,3,3,25,14,1,4,Mid-Value Fast Delivery Customers
423.78,1,3,26,14,6,0,High-Value Customers (Delayed Shipping)
35.36,1,3,26,14,3,4,Mid-Value Fast Delivery Customers
488.76,3,3,26,14,3,0,High-Value Customers (Delayed Shipping)
398.26,2,3,26,14,2,4,Mid-Value Fast Delivery Customers
56.28,1,3,26,14,4,4,Mid-Value Fast Delivery Customers
59.07,5,3,26,14,1,8,Heavy Bulk Buyers
122.7,3,3,26,14,7,0,High-Value Customers (Delayed Shipping)
21.12,2,3,26,14,4,4,Mid-Value Fast Delivery Customers
402.49,1,3,26,14,2,4,Mid-Value Fast Delivery Customers
41.71,2,3,26,14,1,4,Mid-Value Fast Delivery Customers
61.55,6,3,26,14,4,8,Heavy Bulk Buyers
112.68,2,3,26,14,5,4,Mid-Value Fast Delivery Customers
393.2,1,3,26,14,5,0,High-Value Customers (Delayed Shipping)
76.73,1,3,26,14,5,4,Mid-Value Fast Delivery Customers
283.47,3,3,26,14,1,4,Mid-Value Fast Delivery Customers
19.01,4,3,26,14,4,8,Heavy Bulk Buyers
422.92,1,3,26,14,6,0,High-Value Customers (Delayed Shipping)
342.28,2,3,26,14,5,0,High-Value Customers (Delayed Shipping)
229.78,2,3,26,14,2,4,Mid-Value Fast Delivery Customers
198.35,2,3,26,14,5,0,High-Value Customers (Delayed Shipping)
386.46,1,3,26,14,2,4,Mid-Value Fast Delivery Customers
283.33,4,3,26,14,7,0,High-Value Customers (Delayed Shipping)
232.56,3,3,26,14,4,4,Mid-Value Fast Delivery Customers
306.0,3,3,26,14,3,4,Mid-Value Fast Delivery Customers
403.09,2,3,26,14,2,4,Mid-Value Fast Delivery Customers
269.82,3,3,26,14,3,4,Mid-Value Fast Delivery Customers
314.35,4,3,26,14,3,8,Heavy Bulk Buyers
37.35,4,3,26,14,3,8,Heavy Bulk Buyers
255.04,3,3,26,14,4,0,High-Value Customers (Delayed Shipping)
276.13,1,3,26,14,3,4,Mid-Value Fast Delivery Customers
167.39,1,3,26,14,2,4,Mid-Value Fast Delivery Customers
30.53,1,3,27,14,7,3,Low-Value Late-Season Buyers
134.14,1,3,27,14,7,0,High-Value Customers (Delayed Shipping)
147.08,2,3,27,14,5,4,Mid-Value Fast Delivery Customers
170.35,3,3,27,14,4,4,Mid-Value Fast Delivery Customers
125.62,2,3,27,14,4,4,Mid-Value Fast Delivery Customers
199.55,3,3,27,14,5,0,High-Value Customers (Delayed Shipping)
178.9,2,3,27,14,1,4,Mid-Value Fast Delivery Customers
295.56,3,3,27,14,4,0,High-Value Customers (Delayed Shipping)
382.34,3,3,27,14,3,0,High-Value Customers (Delayed Shipping)
170.56,1,3,27,14,5,4,Mid-Value Fast Delivery Customers
303.41,4,3,27,14,6,0,High-Value Customers (Delayed Shipping)
10.21,2,3,27,14,3,4,Mid-Value Fast Delivery Customers
310.09,1,3,27,14,6,0,High-Value Customers (Delayed Shipping)
272.09,3,3,27,14,7,0,High-Value Customers (Delayed Shipping)
209.99,5,3,27,14,6,8,Heavy Bulk Buyers
16.49,3,3,27,14,1,4,Mid-Value Fast Delivery Customers
153.79,2,3,27,14,5,4,Mid-Value Fast Delivery Customers
91.69,2,3,27,14,4,4,Mid-Value Fast Delivery Customers
388.2,2,3,27,14,7,0,High-Value Customers (Delayed Shipping)
37.81,1,3,27,14,5,4,Mid-Value Fast Delivery Customers
206.35,1,3,27,14,2,4,Mid-Value Fast Delivery Customers
137.5,2,3,27,14,6,0,High-Value Customers (Delayed Shipping)
49.09,2,3,27,14,7,3,Low-Value Late-Season Buyers
398.36,1,3,27,14,2,4,Mid-Value Fast Delivery Customers
421.33,5,3,27,14,6,8,Heavy Bulk Buyers
203.44,1,3,27,14,1,4,Mid-Value Fast Delivery Customers
70.84,5,3,27,14,3,8,Heavy Bulk Buyers
80.06,1,3,27,14,3,4,Mid-Value Fast Delivery Customers
7.4,3,3,27,14,2,4,Mid-Value Fast Delivery Customers
480.78,1,3,27,14,7,0,High-Value Customers (Delayed Shipping)
216.41,1,3,27,14,6,0,High-Value Customers (Delayed Shipping)
51.61,4,3,28,14,3,8,Heavy Bulk Buyers
438.3,2,3,28,14,2,7,Premium Loyal Customers (Fast Shipping)
173.16,1,3,28,14,3,4,Mid-Value Fast Delivery Customers
303.03,1,3,28,14,1,4,Mid-Value Fast Delivery Customers
182.79,1,3,28,14,1,4,Mid-Value Fast Delivery Customers
348.34,4,3,28,14,2,8,Heavy Bulk Buyers
424.12,4,3,28,14,6,0,High-Value Customers (Delayed Shipping)
425.43,1,3,28,14,3,0,High-Value Customers (Delayed Shipping)
74.24,1,3,28,14,2,4,Mid-Value Fast Delivery Customers
136.65,1,3,28,14,6,0,High-Value Customers (Delayed Shipping)
453.31,1,3,28,14,7,0,High-Value Customers (Delayed Shipping)
72.47,3,3,28,14,5,4,Mid-Value Fast Delivery Customers
315.67,2,3,28,14,5,0,High-Value Customers (Delayed Shipping)
497.85,2,3,28,14,2,7,Premium Loyal Customers (Fast Shipping)
353.87,1,3,28,14,5,0,High-Value Customers (Delayed Shipping)
289.09,3,3,28,14,7,0,High-Value Customers (Delayed Shipping)
253.49,3,3,28,14,1,4,Mid-Value Fast Delivery Customers
364.22,2,3,28,14,2,4,Mid-Value Fast Delivery Customers
454.21,4,3,28,14,7,0,High-Value Customers (Delayed Shipping)
402.55,2,3,28,14,4,0,High-Value Customers (Delayed Shipping)
73.79,1,3,28,14,3,4,Mid-Value Fast Delivery Customers
181.04,2,3,28,14,6,0,High-Value Customers (Delayed Shipping)
269.85,2,3,28,14,2,4,Mid-Value Fast Delivery Customers
74.23,5,3,28,14,4,8,Heavy Bulk Buyers
108.15,1,3,28,14,5,4,Mid-Value Fast Delivery Customers
324.15,1,3,28,14,2,4,Mid-Value Fast Delivery Customers
404.26,2,3,28,14,3,0,High-Value Customers (Delayed Shipping)
454.66,1,3,28,14,3,0,High-Value Customers (Delayed Shipping)
479.18,2,3,28,14,6,0,High-Value Customers (Delayed Shipping)
188.66,1,3,29,14,3,4,Mid-Value Fast Delivery Customers
390.06,1,3,29,14,6,0,High-Value Customers (Delayed Shipping)
281.81,2,3,29,14,6,0,High-Value Customers (Delayed Shipping)
12.37,1,3,29,14,2,4,Mid-Value Fast Delivery Customers
133.96,5,3,29,14,6,8,Heavy Bulk Buyers
154.33,2,3,29,14,6,0,High-Value Customers (Delayed Shipping)
392.75,2,3,29,14,6,0,High-Value Customers (Delayed Shipping)
348.33,4,3,29,14,4,8,Heavy Bulk Buyers
87.89,5,3,29,14,4,8,Heavy Bulk Buyers
403.07,3,3,29,14,7,0,High-Value Customers (Delayed Shipping)
341.73,6,3,29,14,6,8,Heavy Bulk Buyers
21.04,2,3,29,14,3,4,Mid-Value Fast Delivery Customers
389.5,2,3,29,14,1,4,Mid-Value Fast Delivery Customers
155.04,2,3,29,14,2,4,Mid-Value Fast Delivery Customers
425.21,2,3,29,14,7,0,High-Value Customers (Delayed Shipping)
113.45,1,3,29,14,3,4,Mid-Value Fast Delivery Customers
311.15,3,3,29,14,4,0,High-Value Customers (Delayed Shipping)
324.18,3,3,29,14,3,4,Mid-Value Fast Delivery Customers
481.36,2,3,29,14,6,0,High-Value Customers (Delayed Shipping)
287.26,1,3,29,14,2,4,Mid-Value Fast Delivery Customers
495.95,4,3,29,14,5,0,High-Value Customers (Delayed Shipping)
288.92,3,3,29,14,7,0,High-Value Customers (Delayed Shipping)
114.12,3,3,29,14,5,4,Mid-Value Fast Delivery Customers
338.5,5,3,29,14,1,8,Heavy Bulk Buyers
462.96,2,3,29,14,2,7,Premium Loyal Customers (Fast Shipping)
485.34,1,3,29,14,4,0,High-Value Customers (Delayed Shipping)
112.96,6,3,29,14,3,8,Heavy Bulk Buyers
45.36,3,3,29,14,6,3,Low-Value Late-Season Buyers
51.33,2,3,30,14,7,3,Low-Value Late-Season Buyers
120.76,2,3,30,14,3,4,Mid-Value Fast Delivery Customers
9.14,2,3,30,14,3,4,Mid-Value Fast Delivery Customers
451.99,2,3,30,14,4,0,High-Value Customers (Delayed Shipping)
367.14,1,3,30,14,2,4,Mid-Value Fast Delivery Customers
483.62,2,3,30,14,6,0,High-Value Customers (Delayed Shipping)
263.14,2,3,30,14,5,0,High-Value Customers (Delayed Shipping)
78.78,1,3,30,14,5,4,Mid-Value Fast Delivery Customers
299.73,5,3,30,14,1,8,Heavy Bulk Buyers
344.78,3,3,30,14,4,0,High-Value Customers (Delayed Shipping)
342.18,1,3,30,14,5,0,High-Value Customers (Delayed Shipping)
474.88,3,3,30,14,4,0,High-Value Customers (Delayed Shipping)
37.34,4,3,30,14,1,8,Heavy Bulk Buyers
11.06,1,3,30,14,3,4,Mid-Value Fast Delivery Customers
34.67,3,3,30,14,3,4,Mid-Value Fast Delivery Customers
316.52,1,3,30,14,2,4,Mid-Value Fast Delivery Customers
96.1,1,3,30,14,5,4,Mid-Value Fast Delivery Customers
246.39,2,3,30,14,5,0,High-Value Customers (Delayed Shipping)
230.1,2,3,30,14,6,0,High-Value Customers (Delayed Shipping)
245.38,1,3,30,14,5,0,High-Value Customers (Delayed Shipping)
416.7,1,3,30,14,7,0,High-Value Customers (Delayed Shipping)
404.61,1,3,30,14,3,0,High-Value Customers (Delayed Shipping)
76.28,2,3,30,14,4,4,Mid-Value Fast Delivery Customers
274.07,1,3,30,14,4,0,High-Value Customers (Delayed Shipping)
47.75,5,3,30,14,3,8,Heavy Bulk Buyers
142.97,2,3,30,14,6,0,High-Value Customers (Delayed Shipping)
29.78,2,3,30,14,5,4,Mid-Value Fast Delivery Customers
393.71,3,3,31,14,1,4,Mid-Value Fast Delivery Customers
393.05,3,3,31,14,7,0,High-Value Customers (Delayed Shipping)
323.05,1,3,31,14,7,0,High-Value Customers (Delayed Shipping)
352.79,1,3,31,14,2,4,Mid-Value Fast Delivery Customers
356.93,3,3,31,14,3,0,High-Value Customers (Delayed Shipping)
100.17,6,3,31,14,3,8,Heavy Bulk Buyers
269.61,1,3,31,14,1,4,Mid-Value Fast Delivery Customers
46.07,3,3,31,14,3,4,Mid-Value Fast Delivery Customers
40.99,1,3,31,14,6,3,Low-Value Late-Season Buyers
111.93,5,3,31,14,3,8,Heavy Bulk Buyers
204.08,1,3,31,14,7,0,High-Value Customers (Delayed Shipping)
5.42,1,3,31,14,3,4,Mid-Value Fast Delivery Customers
144.02,1,3,31,14,6,0,High-Value Customers (Delayed Shipping)
51.35,3,3,31,14,7,3,Low-Value Late-Season Buyers
342.82,2,3,31,14,4,0,High-Value Customers (Delayed Shipping)
240.55,2,3,31,14,3,4,Mid-Value Fast Delivery Customers
408.45,1,3,31,14,2,4,Mid-Value Fast Delivery Customers
159.21,2,3,31,14,4,4,Mid-Value Fast Delivery Customers
459.89,2,3,31,14,5,0,High-Value Customers (Delayed Shipping)
451.78,1,3,31,14,4,0,High-Value Customers (Delayed Shipping)
469.31,4,3,31,14,7,0,High-Value Customers (Delayed Shipping)
